alpha,Cd,Cs,Cl,Cm
-180,0.04921916127204895,0,0.06663046777248383,0.007809880189597607
-179,0.04600230976939201,0,0.0336444228887558,0.006358393933624029
-178,0.04758094623684883,0,-0.025798499584198,0.006186249665915966
-177,0.05117646232247353,0,-0.08618246763944626,0.005020978860557079
-176,0.05440212041139603,0,-0.1300760507583618,0.003759315703064203
-175,0.05740824714303017,0,-0.1550759673118591,0.002391675021499395
-174,0.06023389846086502,0,-0.1644106656312943,0.0005647212383337319
-173,0.06295016407966614,0,-0.1637741178274155,-0.001917356275953352
-172,0.06584057211875916,0,-0.1589887887239456,-0.005250826478004456
-171,0.06928891688585281,0,-0.1538408696651459,-0.009636029601097107
-170,0.07356890290975571,0,-0.1489546746015549,-0.01519590336829424
-169,0.07870617508888245,0,-0.141493171453476,-0.02201637625694275
-168,0.08469532430171967,0,-0.1266377419233322,-0.03022642433643341
-167,0.09176754206418991,0,-0.1005656123161316,-0.0399479866027832
-166,0.1000760123133659,0,-0.06262655556201935,-0.05095525458455086
-165,0.1094432696700096,0,-0.02201701700687408,-0.06216667219996452
-164,0.118806965649128,0,0.004211783409118652,-0.07171989977359772
-163,0.1256237030029297,0,0.01397046446800232,-0.07809600979089737
-162,0.1272965520620346,0,0.02176955342292786,-0.08185590803623199
-161,0.1243916377425194,0,0.04265210032463074,-0.08554515242576599
-160,0.1207037195563316,0,0.08394798636436462,-0.09185013175010681
-159,0.1194985061883926,0,0.1382164359092712,-0.1006127744913101
-158,0.1211472824215889,0,0.1940961480140686,-0.1099639385938644
-157,0.1247016191482544,0,0.2464381456375122,-0.1188552603125572
-156,0.1293461918830872,0,0.2945971190929413,-0.1271859705448151
-155,0.1346006393432617,0,0.3392623364925385,-0.1351628601551056
-154,0.1401828080415726,0,0.3811798691749573,-0.1429806500673294
-153,0.1459100991487503,0,0.4208748936653137,-0.1507491022348404
-152,0.1516562104225159,0,0.4586502015590668,-0.1585036963224411
-151,0.1573352366685867,0,0.4946530163288116,-0.166229248046875
-150,0.16288922727108,0,0.5289343595504761,-0.1738823354244232
-149,0.1682817339897156,0,0.5614975690841675,-0.1814062297344208
-148,0.17349012196064,0,0.5923357605934143,-0.1887436360120773
-147,0.1785019487142563,0,0.621446967124939,-0.1958411931991577
-146,0.1833100020885468,0,0.6488445997238159,-0.2026537358760834
-145,0.1879103779792786,0,0.6745545864105225,-0.2091444730758667
-144,0.1923022568225861,0,0.6986147165298462,-0.2152861803770065
-143,0.1964844912290573,0,0.7210698127746582,-0.2210582196712494
-142,0.2004558891057968,0,0.7419681549072266,-0.226447656750679
-141,0.2042143493890762,0,0.7613520622253418,-0.2314436733722687
-140,0.2077589482069016,0,0.7792643308639526,-0.236041933298111
-139,0.2110862731933594,0,0.7957409620285034,-0.2402384281158447
-138,0.2141911089420319,0,0.810809850692749,-0.2440315186977386
-137,0.2170685976743698,0,0.8244912624359131,-0.247419148683548
-136,0.2197125405073166,0,0.8368033170700073,-0.2504005432128906
-135,0.2221136838197708,0,0.8477526903152466,-0.252973735332489
-134,0.2242632806301117,0,0.8573446273803711,-0.2551364898681641
-133,0.2261489778757095,0,0.8655760288238525,-0.2568852305412292
-132,0.2277601510286331,0,0.8724412322044373,-0.2582158148288727
-131,0.2290824353694916,0,0.8779270052909851,-0.2591220736503601
-130,0.2301017940044403,0,0.8820183873176575,-0.2595968246459961
-129,0.230803370475769,0,0.8846889138221741,-0.2596304714679718
-128,0.231174498796463,0,0.885907769203186,-0.259211540222168
-127,0.2312020659446716,0,0.8856317400932312,-0.2583262026309967
-126,0.2308759540319443,0,0.8838009834289551,-0.2569571733474731
-125,0.2301900237798691,0,0.880348801612854,-0.2550864219665527
-124,0.2291394621133804,0,0.8751825094223022,-0.252692699432373
-123,0.2277246415615082,0,0.8681919574737549,-0.2497526407241821
-122,0.2259460091590881,0,0.8592494130134583,-0.2462427914142609
-121,0.2238016724586487,0,0.8481971621513367,-0.2421390116214752
-120,0.2212890535593033,0,0.8348604440689087,-0.2374188005924225
-119,0.2183979898691177,0,0.8190398812294006,-0.2320617884397507
-118,0.2151129096746445,0,0.8005107641220093,-0.226050540804863
-117,0.2114083617925644,0,0.7790278792381287,-0.2193706333637238
-116,0.2072571367025375,0,0.7543172836303711,-0.2120064944028854
-115,0.2026341706514359,0,0.7260699272155762,-0.2039387673139572
-114,0.1975349932909012,0,0.693938672542572,-0.1951374262571335
-113,0.1920073181390762,0,0.6575390696525574,-0.1855584681034088
-112,0.1862159818410873,0,0.6165017485618591,-0.1751513779163361
-111,0.1805405914783478,0,0.5707237124443054,-0.1638943403959274
-110,0.1756147891283035,0,0.5211712121963501,-0.1518772542476654
-109,0.1719442009925842,0,0.4715428352355957,-0.1394115388393402
-108,0.1686307936906815,0,0.4294341504573822,-0.1269427388906479
-107,0.1623684614896774,0,0.4034461081027985,-0.114439345896244
-106,0.1507316529750824,0,0.3977890908718109,-0.1010459810495377
-105,0.1354181617498398,0,0.4093508422374725,-0.08655606210231781
-104,0.1180003955960274,0,0.4248087704181671,-0.0727953165769577
-103,0.103548027575016,0,0.42064368724823,-0.06119489669799805
-102,0.09342499077320099,0,0.3924505412578583,-0.05088799074292183
-101,0.08628134429454803,0,0.3469855189323425,-0.04093059152364731
-100,0.08121632784605026,0,0.2873029708862305,-0.03103660978376865
-99,0.0772012323141098,0,0.2166644930839539,-0.02112764678895473
-98,0.07255388796329498,0,0.1455030739307404,-0.01161249540746212
-97,0.0646245926618576,0,0.09666034579277039,-0.003765496658161283
-96,0.0497172474861145,0,0.104472354054451,0.0004605412541422993
-95,0.03236695379018784,0,0.1624265313148499,0.002442896366119385
-94,0.02237058058381081,0,0.183377668261528,0.01004199963063002
-93,0.01822496578097343,0,0.1281250268220901,0.02174858376383781
-92,0.01731336116790771,0,0.02956490218639374,0.02885538712143898
-91,0.01767709106206894,0,-0.0728408545255661,0.03033792600035667
-90,0.01827793940901756,0,-0.1665323674678802,0.03004980459809303
-89,0.01907348446547985,0,-0.2537758946418762,0.03039954043924809
-88,0.02035735920071602,0,-0.3393617868423462,0.03221480548381805
-87,0.0223594531416893,0,-0.4246247112751007,0.03543482720851898
-86,0.02520460821688175,0,-0.5073796510696411,0.03951264172792435
-85,0.02898067608475685,0,-0.5848540067672729,0.04376793652772903
-84,0.03378006815910339,0,-0.6555716991424561,0.0476985014975071
-83,0.03974577784538269,0,-0.7194015979766846,0.05110659077763557
-82,0.04710220918059349,0,-0.7769673466682434,0.05410485714673996
-81,0.05604380741715431,0,-0.8296357393264771,0.05713092535734177
-80,0.06640042364597321,0,-0.8798609972000122,0.06094059348106384
-79,0.07736948132514954,0,-0.9289630055427551,0.06629914045333862
-78,0.08782286942005157,0,-0.9711127877235413,0.07317735254764557
-77,0.09809734672307968,0,-0.9989476203918457,0.08123352378606796
-76,0.1110899448394775,0,-1.022178649902344,0.08974000811576843
-75,0.1203631460666656,0,-1.062370300292969,0.09712775051593781
-74,0.1262230724096298,0,-1.114260077476501,0.1047931537032127
-73,0.1345842480659485,0,-1.17176878452301,0.1154327020049095
-72,0.1447028368711472,0,-1.226632118225098,0.1265504509210587
-71,0.1557403951883316,0,-1.275724172592163,0.1369570195674896
-70,0.1673872917890549,0,-1.319418668746948,0.1464656591415405
-69,0.1793944090604782,0,-1.358609318733215,0.1551067382097244
-68,0.1915841549634933,0,-1.393828868865967,0.1629509925842285
-67,0.2038786262273788,0,-1.425140500068665,0.1700564473867416
-66,0.2162894606590271,0,-1.452334523200989,0.1764701157808304
-65,0.2288737893104553,0,-1.475208640098572,0.1822420060634613
-64,0.2416642159223557,0,-1.493785738945007,0.1874350309371948
-63,0.2546059489250183,0,-1.508442401885986,0.192120760679245
-62,0.267527163028717,0,-1.519842982292175,0.1963667124509811
-61,0.2801748216152191,0,-1.52874219417572,0.2002212554216385
-60,0.2922818958759308,0,-1.535773396492004,0.2037050276994705
-59,0.3036262691020966,0,-1.541365265846252,0.2068122923374176
-58,0.3140554428100586,0,-1.54578709602356,0.2095193117856979
-57,0.3234811425209045,0,-1.54923677444458,0.2117939889431
-56,0.3318641781806946,0,-1.551901817321777,0.2136044800281525
-55,0.3391886949539185,0,-1.553988456726074,0.2149211168289185
-54,0.3454481661319733,0,-1.555706381797791,0.2157205045223236
-53,0.3506360352039337,0,-1.557252526283264,0.2159819155931473
-52,0.3547379374504089,0,-1.558802008628845,0.2156893312931061
-51,0.3577346801757812,0,-1.560496807098389,0.2148283421993256
-50,0.3595992922782898,0,-1.562450647354126,0.2133869677782059
-49,0.3603070676326752,0,-1.564754366874695,0.2113560438156128
-48,0.3598275184631348,0,-1.567476391792297,0.2087291479110718
-47,0.3581274151802063,0,-1.570667505264282,0.2055048048496246
-46,0.3551664650440216,0,-1.57436215877533,0.2016867399215698
-45,0.350897878408432,0,-1.578569173812866,0.1972886025905609
-44,0.3452796041965485,0,-1.583268642425537,0.192336305975914
-43,0.3382939398288727,0,-1.58838415145874,0.1868682652711868
-42,0.3299765586853027,0,-1.593789339065552,0.1809374690055847
-41,0.3204330205917358,0,-1.599306464195251,0.1746043711900711
-40,0.3098301589488983,0,-1.604753971099854,0.1679312437772751
-39,0.2983680963516235,0,-1.609998464584351,0.1609714776277542
-38,0.2862401008605957,0,-1.614994883537292,0.1537615954875946
-37,0.2736198008060455,0,-1.619785904884338,0.1463206559419632
-36,0.2606740295886993,0,-1.624426126480103,0.1386483907699585
-35,0.2475891262292862,0,-1.628911733627319,0.1307309567928314
-34,0.234617754817009,0,-1.633053183555603,0.1225481629371643
-33,0.2221474200487137,0,-1.636316776275635,0.1140989512205124
-32,0.2107807546854019,0,-1.6375492811203,0.1054461970925331
-31,0.2013386934995651,0,-1.634633541107178,0.09676782041788101
-30,0.1945146918296814,0,-1.624807000160217,0.08834092319011688
-29,0.1897910833358765,0,-1.607990026473999,0.08035455644130707
-28,0.1843805909156799,0,-1.592949271202087,0.07260210067033768
-27,0.1759381145238876,0,-1.588885903358459,0.06487192213535309
-26,0.1651272028684616,0,-1.591691970825195,0.0574597604572773
-25,0.1526809930801392,0,-1.598234415054321,0.05041239410638809
-24,0.138691172003746,0,-1.609946846961975,0.04350922256708145
-23,0.1236755549907684,0,-1.624766826629639,0.03680781647562981
-22,0.1087642759084702,0,-1.636748313903809,0.03072539530694485
-21,0.09488829970359802,0,-1.642580151557922,0.02567906118929386
-20,0.0823381245136261,0,-1.643430948257446,0.02186098694801331
-19,0.07096829265356064,0,-1.641101837158203,0.01934597827494144
-18,0.06049241498112679,0,-1.635149836540222,0.01805656589567661
-17,0.05097018927335739,0,-1.62252950668335,0.01779853738844395
-16,0.04281682893633842,0,-1.599526286125183,0.01843779161572456
-15,0.0360480509698391,0,-1.564982652664185,0.01966341771185398
-14,0.03039908222854137,0,-1.520153999328613,0.02122573927044868
-13,0.02573825977742672,0,-1.466619372367859,0.02321621216833591
-12,0.02197494730353355,0,-1.405815839767456,0.02577432431280613
-11,0.01913437061011791,0,-1.338501334190369,0.02849217131733894
-10,0.01732809469103813,0,-1.264761090278625,0.03191279247403145
-9,0.01576118357479572,0,-1.182652354240417,0.03466262295842171
-8,0.01452690456062555,0,-1.094741940498352,0.03741844743490219
-7,0.01352352928370237,0,-1.001807928085327,0.04028629139065742
-6,0.0126941641792655,0,-0.9042210578918457,0.04283520579338074
-5,0.01196928229182959,0,-0.8026946783065796,0.04491440206766129
-4,0.01130380947142839,0,-0.697900652885437,0.04656028747558594
-3,0.01071089040488005,0,-0.5901250839233398,0.04784979671239853
-2,0.0102075207978487,0,-0.4801474511623383,0.04886853694915771
-1,0.009753553196787834,0,-0.369260311126709,0.04970727115869522
0,0.009376541711390018,0,-0.2569700181484222,0.05034878104925156
1,0.009124887175858021,0,-0.1427825093269348,0.0507524386048317
2,0.008996331132948399,0,-0.02659529447555542,0.05092868953943253
3,0.00895684864372015,0,0.09066879004240036,0.05089998245239258
4,0.008970753289759159,0,0.2078162878751755,0.050819031894207
5,0.009051921777427197,0,0.3233140408992767,0.05091976374387741
6,0.009486663155257702,0,0.4330197870731354,0.05201681330800056
7,0.01107802987098694,0,0.5306046009063721,0.054375059902668
8,0.01305071916431189,0,0.6282219886779785,0.05600548535585403
9,0.01442096382379532,0,0.7286306619644165,0.05770748853683472
10,0.01588757149875164,0,0.8219733238220215,0.06034742668271065
11,0.01823258772492409,0,0.8993685245513916,0.06364705413579941
12,0.02299530431628227,0,0.9534980058670044,0.06383820623159409
13,0.03114404529333115,0,0.9810880422592163,0.06082571297883987
14,0.04176026955246925,0,0.9966354370117188,0.05586778372526169
15,0.05326451733708382,0,1.002193689346313,0.05171489715576172
16,0.06456694751977921,0,1.005140662193298,0.04917369410395622
